product_id,product_name,department,category,subcategory,product_type,description,features,color,material,size_range,price,rating,reviews_count,tags,brand,stock_status,keywords
NKCE5MEFYG3PUGXK,Imli Street Alloy Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Imli Street Alloy Necklace - Buy Imli Street Alloy Necklace only for Rs. 350 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,350.0,0.0,0,"jewellery, chains, necklaces",Imli Street,In Stock,"imli street alloy necklace, jewellery, chains, necklaces"
PBXEBACDET3D2KFB,Tara Lifestyle Ben10 Printed With Study Light Art Plastic Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,Tara Lifestyle Geometry & Pencil Boxes,Flipkart.com: Buy Tara Lifestyle Ben10 Printed With Study Light Art Plastic Pencil Box only for Rs. 275 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,275.0,0.0,0,"geometry, pencil, boxes, toys, tara, school, supplies, lifestyle",Unknown,In Stock,"tara lifestyle ben10 printed with study light art plastic pencil box, geometry, pencil, boxes, toys, tara, school, supplies, lifestyle"
NKCDV7N6PQKSXEWH,Fayon Floral Alloy Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Fayon Floral Alloy Necklace - Buy Fayon Floral Alloy Necklace only for Rs. 480 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,480.0,0.0,0,"jewellery, chains, necklaces",Fayon,In Stock,"fayon floral alloy necklace, jewellery, chains, necklaces"
PBXECQNWHFJT9HNH,Aardee Rabbit Design Art Thick fabric Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,Aardee Geometry & Pencil Boxes,"Aardee Rabbit Design Art Thick fabric Pencil Box (Set of 1, Brown) Price: Rs. 299 Very Stylish And Trendy Pencil Pouch For Kids In A Nice Design With A Hook Very Stylish And Trendy Pencil Pouch For Kids In A Nice Design With A Hook",,,,,299.0,0.0,0,"aardee, geometry, pencil, boxes, toys, school, supplies",Unknown,In Stock,"aardee rabbit design art thick fabric pencil box, aardee, geometry, pencil, boxes, toys, school, supplies"
NKCE38HBGUZ6W6G8,Joyeria Milan Color Resine Plate Resin Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Joyeria Milan Color Resine Plate Resin Necklace - Buy Joyeria Milan Color Resine Plate Resin Necklace only for Rs. 199 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,199.0,0.0,0,"jewellery, chains, necklaces",Joyeria Milan,In Stock,"joyeria milan color resine plate resin necklace, jewellery, chains, necklaces"
CAGEBUD2ZWTAAHHV,Nike Urban Musk Deo Gift Pack Combo Set,Beauty and Personal Care,Fragrances,Deodorants,Combos,Flipkart.com: Buy Nike Urban Musk Deo Gift Pack Combo Set online only for Rs. 390 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,395.0,0.0,0,"personal, deodorants, care, fragrances, combos, beauty, and",Unknown,In Stock,"nike urban musk deo gift pack combo set, personal, deodorants, care, fragrances, combos, beauty, and"
RTRDMNVFYZZBXT3G,TP-LINK TL-WDR3600 N600 Wireless Dual Band Gigabit Router,Computers,Network Components,Routers,TP-LINK Routers,Buy TP-LINK TL-WDR3600 N600 Wireless Dual Band Gigabit Router only for Rs. 7499 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,4550.0,4.2,0,"network, tp-link, computers, components, routers",TP-LINK,In Stock,"tp-link tl-wdr3600 n600 wireless dual band gigabit router, network, tp-link, computers, components, routers"
NKCE38HB3Y5YH3UF,Joyeria Milan Resine Bead Chain Resin Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Joyeria Milan Resine Bead Chain Resin Necklace - Buy Joyeria Milan Resine Bead Chain Resin Necklace only for Rs. 249 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,249.0,0.0,0,"jewellery, chains, necklaces",Joyeria Milan,In Stock,"joyeria milan resine bead chain resin necklace, jewellery, chains, necklaces"
RTRED6E9SATRZZH5,GadgetGuru Youth Edition 300 Mbps,Computers,Network Components,Routers,GadgetGuru Routers,"GadgetGuru Youth Edition 300 Mbps (white) Price: Rs. 2,450 It supports IEEE 802.11 b/g /n Wi-Fi standards at 2.4GHz and comes with external PCB antenna (2x2) offering a maximum of up to 300Mbps speeds. It includes Blue, Red, and Yellow LED indicators and can be controlled via a smartphone app for managing router settings. It comes with 64MB DDR2 RAM and packs 16MB of Flash storage. Based on a MediaTek (MT7628N) chipset, the router also offers a Micro-USB port. Its external PCB antenna offer increased signal strength and can offer up to 150 square metre coverage. It supports IEEE 802.11 b/g /n Wi-Fi standards at 2.4GHz and comes with external PCB antenna (2x2) offering a maximum of up to 300Mbps speeds. It includes Blue, Red, and Yellow LED indicators and can be controlled via a smartphone app for managing router settings. It comes with 64MB DDR2 RAM and packs 16MB of Flash storage. Based on a MediaTek (MT7628N) chipset, the router also offers a Micro-USB port. Its external PCB antenna offer increased signal strength and can offer up to 150 square metre coverage.",,,,,2450.0,0.0,0,"gadgetguru, network, computers, components, routers",GadgetGuru,In Stock,"gadgetguru youth edition 300 mbps, gadgetguru, network, computers, components, routers"
CAGE46YZDCJFGGHV,Adidas Ice Dive and Adidas Victory League Combo Set,Beauty and Personal Care,Fragrances,Deodorants,Combos,Flipkart.com: Buy Adidas Ice Dive and Adidas Victory League Combo Set online only for Rs. 395 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,339.0,0.0,0,"personal, deodorants, care, fragrances, combos, beauty, and",Unknown,In Stock,"adidas ice dive and adidas victory league combo set, personal, deodorants, care, fragrances, combos, beauty, and"
NKCEAHPFDKUM4G4G,IDesign Fabric Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,IDesign Fabric Necklace - Buy IDesign Fabric Necklace only for Rs. 449 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,449.0,0.0,0,"jewellery, chains, necklaces",IDesign,In Stock,"idesign fabric necklace, jewellery, chains, necklaces"
CAGE5PHYBZBHTRYS,Yardley Elegance and Equity Combo Set,Beauty and Personal Care,Fragrances,Deodorants,Combos,Flipkart.com: Buy Yardley Elegance and Equity Combo Set online only for Rs. 360 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,324.0,0.0,0,"personal, deodorants, care, fragrances, combos, beauty, and",Unknown,In Stock,"yardley elegance and equity combo set, personal, deodorants, care, fragrances, combos, beauty, and"
RTRDQ4HQC6A4ZC4G,Asus RP-N53 Dual-Band Wireless-N600 Range Extender,Computers,Network Components,Routers,Asus Routers,Buy Asus RP-N53 Dual-Band Wireless-N600 Range Extender only for Rs. 8000 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,7490.0,2.5,0,"network, asus, computers, components, routers",Asus,In Stock,"asus rp-n53 dual-band wireless-n600 range extender, network, asus, computers, components, routers"
PBXED6BFGYEGYNHE,Karta P Bear With Sharpner Game Art Plastic Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,Karta Geometry & Pencil Boxes,"Karta P Bear With Sharpner Game Art Plastic Pencil Box (Set of 1, Pink) Price: Rs. 90 P Bear Pencil Box With Sharpner And Game P Bear Pencil Box With Sharpner And Game",,,,,90.0,0.0,0,"geometry, pencil, boxes, toys, school, karta, supplies",Unknown,In Stock,"karta p bear with sharpner game art plastic pencil box, geometry, pencil, boxes, toys, school, karta, supplies"
NKCE6UWHJPBKGHZ5,Fashionzaadi Triangle Bright Alloy Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Fashionzaadi Triangle Bright Alloy Necklace - Buy Fashionzaadi Triangle Bright Alloy Necklace only for Rs. 199 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,199.0,0.0,0,"jewellery, chains, necklaces",Fashionzaadi,In Stock,"fashionzaadi triangle bright alloy necklace, jewellery, chains, necklaces"
PBXECMKVPRYTEHTZ,FCS Magnetic With Double Sided Gift Cartoon Art Steel Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,FCS Geometry & Pencil Boxes,Flipkart.com: Buy FCS Magnetic With Double Sided Gift Cartoon Art Steel Pencil Box only for Rs. 149 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,149.0,0.0,0,"geometry, pencil, boxes, toys, school, supplies, fcs",Unknown,In Stock,"fcs magnetic with double sided gift cartoon art steel pencil box, geometry, pencil, boxes, toys, school, supplies, fcs"
NKCE9ABEXSYBVBVB,Falconoverseas Dazzling Diva Brass Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Falconoverseas Dazzling Diva Brass Necklace - Buy Falconoverseas Dazzling Diva Brass Necklace only for Rs. 299 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,299.0,0.0,0,"jewellery, chains, necklaces",Falconoverseas,In Stock,"falconoverseas dazzling diva brass necklace, jewellery, chains, necklaces"
RTREY7SCGRHBZRSF,Tenda TE-A302,Computers,Network Components,Routers,Tenda Routers,Buy Tenda TE-A302 only for Rs. 1800 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,1787.0,0.0,0,"network, tenda, computers, components, routers",Tenda,In Stock,"tenda te-a302, network, tenda, computers, components, routers"
NKCEBUPHCTNFDEYY,GUNJAN Pearl Silver Plated Plastic Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,GUNJAN Pearl Silver Plated Plastic Necklace - Buy GUNJAN Pearl Silver Plated Plastic Necklace only for Rs. 239 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,239.0,0.0,0,"jewellery, chains, necklaces",GUNJAN,In Stock,"gunjan pearl silver plated plastic necklace, jewellery, chains, necklaces"
CAGED6YFBH8NZQM8,Fogg Spring Combo Set,Beauty and Personal Care,Fragrances,Deodorants,Combos,Flipkart.com: Buy Fogg Spring Combo Set online only for Rs. 280 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,280.0,0.0,0,"personal, deodorants, care, fragrances, combos, beauty, and",Unknown,In Stock,"fogg spring combo set, personal, deodorants, care, fragrances, combos, beauty, and"
NKCE9Q93MYCJC4QF,Hotpiper Elegant Golden Yellow Gold Plated Acrylic Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Hotpiper Elegant Golden Yellow Gold Plated Acrylic Necklace - Buy Hotpiper Elegant Golden Yellow Gold Plated Acrylic Necklace only for Rs. 490 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,490.0,0.0,0,"jewellery, chains, necklaces",Hotpiper,In Stock,"hotpiper elegant golden yellow gold plated acrylic necklace, jewellery, chains, necklaces"
CAGE8PKGGGHUXMEN,Aero Care Love Violet & La Royal Orange Combo Set,Beauty and Personal Care,Fragrances,Deodorants,Combos,Flipkart.com: Buy Aero Care Love Violet & La Royal Orange Combo Set online only for Rs. 165 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,165.0,0.0,0,"personal, deodorants, care, fragrances, combos, beauty, and",Unknown,In Stock,"aero care love violet & la royal orange combo set, personal, deodorants, care, fragrances, combos, beauty, and"
NKCEA5FHTMXWF5MK,Galz4ever Attractive Fine Beaded Golden Alloy Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Galz4ever Attractive Fine Beaded Golden Alloy Necklace - Buy Galz4ever Attractive Fine Beaded Golden Alloy Necklace only for Rs. 299 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,299.0,0.0,0,"jewellery, chains, necklaces",Galz4ever,In Stock,"galz4ever attractive fine beaded golden alloy necklace, jewellery, chains, necklaces"
PBXEBHJDWFN2KHCJ,Neo Gold Leaf Darling New Combo Art Plastic Pencil Box,Pens & Stationery,College Supplies,Geometry & Pencil Boxes,Pencil Boxes,Flipkart.com: Buy Neo Gold Leaf Darling New Combo Art Plastic Pencil Box only for Rs. 499 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,499.0,0.0,0,"geometry, pencil, boxes, stationery, supplies, pens, college",Unknown,In Stock,"neo gold leaf darling new combo art plastic pencil box, geometry, pencil, boxes, stationery, supplies, pens, college"
NKCE9ZXXTEGXWZ3B,Fashion Today Alloy Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Fashion Today Alloy Necklace - Buy Fashion Today Alloy Necklace only for Rs. 253 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,253.0,0.0,0,"jewellery, chains, necklaces",Fashion Today,In Stock,"fashion today alloy necklace, jewellery, chains, necklaces"
RTRDZK8XCUEKZDFZ,Tenda TE D-303 N300 ADSL2+ Modem Router with USB port,Computers,Network Components,Routers,Tenda Routers,Buy Tenda TE D-303 N300 ADSL2+ Modem Router with USB port only for Rs. 1639 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,1675.0,4.4,0,"network, tenda, computers, components, routers",Tenda,In Stock,"tenda te d-303 n300 adsl2+ modem router with usb port, network, tenda, computers, components, routers"
CAGE5FB5XTQN7WNZ,Denver Brave Deodorant Spray Combo Set,Beauty and Personal Care,Fragrances,Deodorants,Combos,Flipkart.com: Buy Denver Brave Deodorant Spray Combo Set online only for Rs. 350 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,324.0,0.0,0,"personal, deodorants, care, fragrances, combos, beauty, and",Unknown,In Stock,"denver brave deodorant spray combo set, personal, deodorants, care, fragrances, combos, beauty, and"
PBXE9242JZFTYT28,Smartcraft Generic Teddy Bear Art Cloth Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,Smartcraft Geometry & Pencil Boxes,Flipkart.com: Buy Smartcraft Generic Teddy Bear Art Cloth Pencil Box only for Rs. 76 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,76.0,0.0,0,"geometry, pencil, boxes, toys, school, supplies, smartcraft",Unknown,In Stock,"smartcraft generic teddy bear art cloth pencil box, geometry, pencil, boxes, toys, school, supplies, smartcraft"
CSOE2V29ZTH5A3QU,SKC Steering Cover,Automotive,Car Accessories,Car Interior,Steering Covers,Buy SKC Steering Cover for Rs.198 online. SKC Steering Cover at best prices with FREE shipping & cash on delivery. Only Genuine Products. 30 Day Replacement Guarantee.,,,,,198.0,1.0,0,"covers, interior, automotive, steering, accessories, car",SKC,In Stock,"skc steering cover, covers, interior, automotive, steering, accessories, car"
PBXE5ZJZHPMRADH2,Nick Dora Cartoon Art Plastic Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,Nick Geometry & Pencil Boxes,Flipkart.com: Buy Nick Dora Cartoon Art Plastic Pencil Box only for Rs. 315 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,315.0,0.0,0,"geometry, pencil, boxes, toys, school, nick, supplies",Unknown,In Stock,"nick dora cartoon art plastic pencil box, geometry, pencil, boxes, toys, school, nick, supplies"
PBXE5YG7JZP48WAF,Disney Ben 10 Cartoon Art Metal Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,Disney Geometry & Pencil Boxes,"Disney Ben 10 Cartoon Art Metal Pencil Box (Set of 1, Multicolor) Price: Rs. 89 Providing better safeguarding of all Personal and valuable items with a reliable lock system. Providing better safeguarding of all Personal and valuable items with a reliable lock system.",,,,,89.0,0.0,0,"geometry, pencil, boxes, toys, school, supplies, disney",Unknown,In Stock,"disney ben 10 cartoon art metal pencil box, geometry, pencil, boxes, toys, school, supplies, disney"
PBXECQTT4HPMRMR7,Shopat7 Barbie Friends Art Plastic Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,Shopat7 Geometry & Pencil Boxes,Flipkart.com: Buy Shopat7 Barbie Friends Art Plastic Pencil Box only for Rs. 637 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,637.0,0.0,0,"geometry, pencil, boxes, toys, school, supplies, shopat7",Unknown,In Stock,"shopat7 barbie friends art plastic pencil box, geometry, pencil, boxes, toys, school, supplies, shopat7"
NKCE6HCXMMBYD8HJ,FashBlush Forever New Orange Bead & Chain Alloy Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,FashBlush Forever New Orange Bead & Chain Alloy Necklace - Buy FashBlush Forever New Orange Bead & Chain Alloy Necklace only for Rs. 189 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,189.0,0.0,0,"jewellery, chains, necklaces",FashBlush,In Stock,"fashblush forever new orange bead & chain alloy necklace, jewellery, chains, necklaces"
PBXEACGGYT8WXUUC,Klassik LondonParisNewyork Random Art Jute Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,Klassik Geometry & Pencil Boxes,Flipkart.com: Buy Klassik LondonParisNewyork Random Art Jute Pencil Box only for Rs. 190 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,190.0,0.0,0,"geometry, pencil, boxes, toys, school, klassik, supplies",Unknown,In Stock,"klassik londonparisnewyork random art jute pencil box, geometry, pencil, boxes, toys, school, klassik, supplies"
RTRD8FPJQUFYZAPJ,Digisol 150 Mbps Wireless Green Broadband Router,Computers,Network Components,Routers,Digisol Routers,Buy Digisol 150 Mbps Wireless Green Broadband Router only for Rs. 1733 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,1299.0,4.2,0,"network, digisol, computers, components, routers",Digisol,In Stock,"digisol 150 mbps wireless green broadband router, network, digisol, computers, components, routers"
CAGE8PKGVZX5FPZZ,Aero Care Blue 4 Lady Combo Set,Beauty and Personal Care,Fragrances,Deodorants,Combos,Flipkart.com: Buy Aero Care Blue 4 Lady Combo Set online only for Rs. 165 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,165.0,0.0,0,"personal, deodorants, care, fragrances, combos, beauty, and",Unknown,In Stock,"aero care blue 4 lady combo set, personal, deodorants, care, fragrances, combos, beauty, and"
NKCEA8US7TNGUJPE,Gurjari Yellow Gold Plated Brass Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Gurjari Yellow Gold Plated Brass Necklace - Buy Gurjari Yellow Gold Plated Brass Necklace only for Rs. 320 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,320.0,0.0,0,"jewellery, chains, necklaces",Gurjari,In Stock,"gurjari yellow gold plated brass necklace, jewellery, chains, necklaces"
NKCECAV4JEACZXMQ,Jewelnation Alloy Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Jewelnation Alloy Necklace - Buy Jewelnation Alloy Necklace only for Rs. 199 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,199.0,0.0,0,"jewellery, chains, necklaces",Jewelnation,In Stock,"jewelnation alloy necklace, jewellery, chains, necklaces"
NKCECFFWZVMTHUYK,Jewels Guru Alloy Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Jewels Guru Alloy Necklace - Buy Jewels Guru Alloy Necklace only for Rs. 323 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,323.0,5.0,0,"jewellery, chains, necklaces",Jewels Guru,In Stock,"jewels guru alloy necklace, jewellery, chains, necklaces"
RTRDGGQ754BDWH7U,TP-LINK TD-W8968 300 Mbps Wireless N USB ADSL2 Modem Router,Computers,Network Components,Routers,TP-LINK Routers,Buy TP-LINK TD-W8968 300 Mbps Wireless N USB ADSL2 Modem Router only for Rs. 3399 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,1749.0,4.1,0,"network, tp-link, computers, components, routers",TP-LINK,In Stock,"tp-link td-w8968 300 mbps wireless n usb adsl2 modem router, network, tp-link, computers, components, routers"
CAGE6HYJ89ZQMNFR,Adidas Get Ready and Pure Lightness Combo Set,Beauty and Personal Care,Fragrances,Deodorants,Combos,Flipkart.com: Buy Adidas Get Ready and Pure Lightness Combo Set online only for Rs. 349 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,335.0,0.0,0,"personal, deodorants, care, fragrances, combos, beauty, and",Unknown,In Stock,"adidas get ready and pure lightness combo set, personal, deodorants, care, fragrances, combos, beauty, and"
PBXE6FYZSHDUEZPZ,Wise Guys Sofia The First Cartoon Art Plastic Pencil Box,Toys & School Supplies,School Supplies,Geometry & Pencil Boxes,Wise Guys Geometry & Pencil Boxes,Flipkart.com: Buy Wise Guys Sofia The First Cartoon Art Plastic Pencil Box only for Rs. 399 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,399.0,0.0,0,"geometry, pencil, boxes, toys, guys, school, wise, supplies",Unknown,In Stock,"wise guys sofia the first cartoon art plastic pencil box, geometry, pencil, boxes, toys, guys, school, wise, supplies"
NKCEA5FHWJZZZRGR,Galz4ever Tribal Designer Alloy Necklace,Jewellery,Necklaces & Chains,Necklaces,Necklaces,Galz4ever Tribal Designer Alloy Necklace - Buy Galz4ever Tribal Designer Alloy Necklace only for Rs. 299 from Flipkart.com. Only Genuine Products. 30 Day Replacement Guarantee. Free Shipping. Cash On Delivery!,,,,,299.0,0.0,0,"jewellery, chains, necklaces",Galz4ever,In Stock,"galz4ever tribal designer alloy necklace, jewellery, chains, necklaces"
